json_file_path	label
Dmitriy D./TASK 1/TASK1/json/4679bdf807f7b09d.json	right
Dmitriy D./TASK 1/TASK1/json/b32ea1c2ddf0b923.json	center
Dmitriy D./TASK 1/TASK1/json/250417843f6a6ccc.json	right
Dmitriy D./TASK 1/TASK1/json/19f712a32cb4add5.json	left
Dmitriy D./TASK 1/TASK1/json/579399cda8f6b1a8.json	left
Dmitriy D./TASK 1/TASK1/json/8b12bfdb97231eeb.json	left
Dmitriy D./TASK 1/TASK1/json/f87bc10c84e127fb.json	left
Dmitriy D./TASK 1/TASK1/json/d897481e42312fed.json	left
Dmitriy D./TASK 1/TASK1/json/d3f86834f6eed8c5.json	right
Dmitriy D./TASK 1/TASK1/json/3b74c0e396b81633.json	left
Dmitriy D./TASK 1/TASK1/json/b0ab1d0fd16fd8aa.json	left
Dmitriy D./TASK 1/TASK1/json/68a4acf5442e0227.json	left
Dmitriy D./TASK 1/TASK1/json/6067ad29271634d5.json	right
Dmitriy D./TASK 1/TASK1/json/b9d657c8a15a8c9a.json	center
Dmitriy D./TASK 1/TASK1/json/8501433615564cf5.json	left
Dmitriy D./TASK 1/TASK1/json/1850ab5472d9a15a.json	right
Dmitriy D./TASK 1/TASK1/json/c1d638d04c3394a2.json	center
Dmitriy D./TASK 1/TASK1/json/b4c6811928ef5cb2.json	center
Dmitriy D./TASK 1/TASK1/json/1965782564abe5db.json	left
Dmitriy D./TASK 1/TASK1/json/11085950db9e51ec.json	center
Dmitriy D./TASK 1/TASK1/json/3365d0a89fad2419.json	left
Dmitriy D./TASK 1/TASK1/json/b0719e3c0659a5c7.json	center
Dmitriy D./TASK 1/TASK1/json/fe7a03829f6ade71.json	right
Dmitriy D./TASK 1/TASK1/json/570fe28f016db566.json	center
Dmitriy D./TASK 1/TASK1/json/9b171496beb22d8a.json	left
Dmitriy D./TASK 1/TASK1/json/fb3479fd63612058.json	right
Dmitriy D./TASK 1/TASK1/json/77d4535c4a257971.json	right
Dmitriy D./TASK 1/TASK1/json/1753b6097496d090.json	center
Dmitriy D./TASK 1/TASK1/json/627a272fc6de9484.json	right
Dmitriy D./TASK 1/TASK1/json/ad02347353a6c3e6.json	center
Dmitriy D./TASK 1/TASK1/json/f13b07728ae62a76.json	right
Dmitriy D./TASK 1/TASK1/json/83543a10e55b36e1.json	center
Dmitriy D./TASK 1/TASK1/json/b93b4b5f4f628db8.json	right
Dmitriy D./TASK 1/TASK1/json/24fb653056f41360.json	left
Dmitriy D./TASK 1/TASK1/json/ecd5eb8d8ed0417c.json	left
Dmitriy D./TASK 1/TASK1/json/4acdea2ca3aecd5f.json	right
Dmitriy D./TASK 1/TASK1/json/7cff4b33ea280614.json	center
Dmitriy D./TASK 1/TASK1/json/761ece1905221cc0.json	right
Dmitriy D./TASK 1/TASK1/json/d5e6bd58f092486f.json	right
Dmitriy D./TASK 1/TASK1/json/514568bd0969c1e1.json	center
Dmitriy D./TASK 1/TASK1/json/2e3a4d13c19ec81d.json	left
Dmitriy D./TASK 1/TASK1/json/63b6a352fbb80e9b.json	center
Dmitriy D./TASK 1/TASK1/json/25c17753559adb43.json	right
Dmitriy D./TASK 1/TASK1/json/ba6bfb0d292c5272.json	left
Dmitriy D./TASK 1/TASK1/json/cbdcfc144a73dfe6.json	center
Dmitriy D./TASK 1/TASK1/json/77fd82a578a6f564.json	center
Dmitriy D./TASK 1/TASK1/json/295b341b96086547.json	left
Dmitriy D./TASK 1/TASK1/json/b192e937f464b76d.json	right
Dmitriy D./TASK 1/TASK1/json/527f3f0be2e513b6.json	right
Dmitriy D./TASK 1/TASK1/json/ec21253a06b08b19.json	center
Dmitriy D./TASK 1/TASK1/json/70adf2cd772d04fe.json	left
Dmitriy D./TASK 1/TASK1/json/cb2ef283b0c38578.json	right
Dmitriy D./TASK 1/TASK1/json/8f9278b50e922bc4.json	center
Dmitriy D./TASK 1/TASK1/json/d853d6a30a4956d5.json	right
Dmitriy D./TASK 1/TASK1/json/6e37108b5375b7f9.json	center
Dmitriy D./TASK 1/TASK1/json/fd2b6d410009a8e7.json	left
Dmitriy D./TASK 1/TASK1/json/cdec2992fe3b911c.json	right
Dmitriy D./TASK 1/TASK1/json/b3dad0836dc1f445.json	right
Dmitriy D./TASK 1/TASK1/json/472618b4983b6e0e.json	right
Dmitriy D./TASK 1/TASK1/json/f4ec3aa73c4975c2.json	center
Dmitriy D./TASK 1/TASK1/json/863dbec9e6a2ca72.json	right
Dmitriy D./TASK 1/TASK1/json/dfd08bcf142e06fb.json	right
Dmitriy D./TASK 1/TASK1/json/1a6522f01c3a3c3a.json	right
Dmitriy D./TASK 1/TASK1/json/55be9ce20205ceda.json	center
Dmitriy D./TASK 1/TASK1/json/2edd6cff68a34eae.json	right
Dmitriy D./TASK 1/TASK1/json/131f4de502b437db.json	right
Dmitriy D./TASK 1/TASK1/json/304734844e4fd012.json	right
Dmitriy D./TASK 1/TASK1/json/afd4da9664c1f75e.json	right
Dmitriy D./TASK 1/TASK1/json/58249712846e3509.json	center
Dmitriy D./TASK 1/TASK1/json/eb11ab96e9d1afdc.json	right
Dmitriy D./TASK 1/TASK1/json/d3c6de4297ee4e86.json	center
Dmitriy D./TASK 1/TASK1/json/075eb4d77175909f.json	right
Dmitriy D./TASK 1/TASK1/json/9083d0a1e75a5300.json	center
Dmitriy D./TASK 1/TASK1/json/793b442bd9969435.json	left
Dmitriy D./TASK 1/TASK1/json/f5b6cea927498f98.json	left
Dmitriy D./TASK 1/TASK1/json/64880785282b5c0d.json	right
Dmitriy D./TASK 1/TASK1/json/a81be2e14d743449.json	left
Dmitriy D./TASK 1/TASK1/json/9995d2d2807a14bd.json	center
Dmitriy D./TASK 1/TASK1/json/783e21ac98868145.json	right
Dmitriy D./TASK 1/TASK1/json/43575d54260dcfa9.json	right
Dmitriy D./TASK 1/TASK1/json/20a958f67c1dab7e.json	left
Dmitriy D./TASK 1/TASK1/json/4ff89aa58ebb6875.json	left
Dmitriy D./TASK 1/TASK1/json/49449af5635a63f2.json	center
Dmitriy D./TASK 1/TASK1/json/36c5dd4cdcb5a7f9.json	right
Dmitriy D./TASK 1/TASK1/json/bbebdd6bdfdf0e91.json	left
Dmitriy D./TASK 1/TASK1/json/e8f183c6cd169cdd.json	right
Dmitriy D./TASK 1/TASK1/json/a671cd0a7c546fbe.json	center
Dmitriy D./TASK 1/TASK1/json/b5177f1d7b67fe3f.json	center
Dmitriy D./TASK 1/TASK1/json/4598535c3c8293bd.json	right
Dmitriy D./TASK 1/TASK1/json/f4603d44a1cf5214.json	left
Dmitriy D./TASK 1/TASK1/json/0350319e4879873d.json	right
Dmitriy D./TASK 1/TASK1/json/0448c06f894372bc.json	right
Dmitriy D./TASK 1/TASK1/json/9524703e76e54e18.json	left
Dmitriy D./TASK 1/TASK1/json/9c538f06d7f32d07.json	left
Dmitriy D./TASK 1/TASK1/json/20ff2684313129fd.json	center
Dmitriy D./TASK 1/TASK1/json/894bd0d5ff1a1203.json	right
Dmitriy D./TASK 1/TASK1/json/2e4adcdf67dbeb24.json	left
Dmitriy D./TASK 1/TASK1/json/fc4da4e9653ec25b.json	right
Dmitriy D./TASK 1/TASK1/json/47b419e8d72b6d3d.json	center
Dmitriy D./TASK 1/TASK1/json/57d37627324bddb6.json	center
Dmitriy D./TASK 1/TASK1/json/aee88d7105c48ba0.json	center
Dmitriy D./TASK 1/TASK1/json/6c3ec6741c85515e.json	right
Dmitriy D./TASK 1/TASK1/json/9cde5e0ebb7a09cd.json	left
Dmitriy D./TASK 1/TASK1/json/a46e10ed2e3b0a01.json	right
Dmitriy D./TASK 1/TASK1/json/a48e55b2d3bbd955.json	left
Dmitriy D./TASK 1/TASK1/json/75adbb7dc37e02f0.json	right
Dmitriy D./TASK 1/TASK1/json/50b1fa295d81e3c2.json	center
Dmitriy D./TASK 1/TASK1/json/8300734b60325006.json	left
Dmitriy D./TASK 1/TASK1/json/5ea5e4c975edeb7a.json	right
Dmitriy D./TASK 1/TASK1/json/a9f56d4dac7558c7.json	right
Dmitriy D./TASK 1/TASK1/json/eb757c5fd1d76ac5.json	left
Dmitriy D./TASK 1/TASK1/json/6d6447a71c405b8e.json	right
Dmitriy D./TASK 1/TASK1/json/b9d9afbf4b3b1537.json	center
Dmitriy D./TASK 1/TASK1/json/3141c63e413591cb.json	left
Dmitriy D./TASK 1/TASK1/json/8104a7396e871590.json	center
Dmitriy D./TASK 1/TASK1/json/cf9738f085ef656a.json	right
Dmitriy D./TASK 1/TASK1/json/02e40cce2eea3c3b.json	left
Dmitriy D./TASK 1/TASK1/json/d85cbb88c7be19dd.json	right
Dmitriy D./TASK 1/TASK1/json/9bc896209a75efdf.json	left
Dmitriy D./TASK 1/TASK1/json/55a4c711b68113f7.json	left
Dmitriy D./TASK 1/TASK1/json/055c00853439c7d5.json	right
Dmitriy D./TASK 1/TASK1/json/0ffacf1d5e4bb449.json	left
Dmitriy D./TASK 1/TASK1/json/8794a3dd9342077b.json	center
Dmitriy D./TASK 1/TASK1/json/cfd7fa154b216287.json	left
Dmitriy D./TASK 1/TASK1/json/9631e3c582c62fc3.json	right
Dmitriy D./TASK 1/TASK1/json/d5046eb9a74a0b49.json	right
Dmitriy D./TASK 1/TASK1/json/6b4b4e206ae9611e.json	left
Dmitriy D./TASK 1/TASK1/json/cad85978e0dc5ddb.json	center
Dmitriy D./TASK 1/TASK1/json/7370b209fba4fa9b.json	center
Dmitriy D./TASK 1/TASK1/json/f6ede38926e1be61.json	left
Dmitriy D./TASK 1/TASK1/json/8334c02a4def8065.json	right
Dmitriy D./TASK 1/TASK1/json/1a121040968cbb00.json	right
Dmitriy D./TASK 1/TASK1/json/cbb88e555c6186e8.json	left
Dmitriy D./TASK 1/TASK1/json/44af04c9bc1b720e.json	right
Dmitriy D./TASK 1/TASK1/json/4e917536fd7c9a75.json	left
Dmitriy D./TASK 1/TASK1/json/0c6bc750dcfe2bed.json	center
Dmitriy D./TASK 1/TASK1/json/e9fa7c991bf5d85b.json	center
Dmitriy D./TASK 1/TASK1/json/528f1cb9c1ffaf00.json	center
Dmitriy D./TASK 1/TASK1/json/6a3e74e94b7bca8f.json	left
Dmitriy D./TASK 1/TASK1/json/8ffb54d8d7404711.json	right
Dmitriy D./TASK 1/TASK1/json/5a7f7bed253ee62e.json	center
Dmitriy D./TASK 1/TASK1/json/f7a1738a08b01c00.json	center
Dmitriy D./TASK 1/TASK1/json/29aaf6d45cc9597d.json	right
Dmitriy D./TASK 1/TASK1/json/8b91e3d9d483e6f1.json	right
Dmitriy D./TASK 1/TASK1/json/ff6818208a186dce.json	center
Dmitriy D./TASK 1/TASK1/json/96b1123380468061.json	center
Dmitriy D./TASK 1/TASK1/json/03a9f7cecd2c46ec.json	center
Dmitriy D./TASK 1/TASK1/json/0db034def19c222d.json	right
Dmitriy D./TASK 1/TASK1/json/bb5acc8ab5696ef1.json	right
Dmitriy D./TASK 1/TASK1/json/abf993e71c2962bf.json	center
Dmitriy D./TASK 1/TASK1/json/5345ef9bf1259da6.json	center
Dmitriy D./TASK 1/TASK1/json/ed439aa8b97a4767.json	center
Dmitriy D./TASK 1/TASK1/json/6faf7d3f0cb111b8.json	right
Dmitriy D./TASK 1/TASK1/json/91b6c07df73a2991.json	center
Dmitriy D./TASK 1/TASK1/json/bcbdd361fa535689.json	left
Dmitriy D./TASK 1/TASK1/json/927e689f70887325.json	center
Dmitriy D./TASK 1/TASK1/json/fec5ced5ab60c2f9.json	left
Dmitriy D./TASK 1/TASK1/json/205a5273c6103b1b.json	left
Dmitriy D./TASK 1/TASK1/json/ba04586c7ff34080.json	right
Dmitriy D./TASK 1/TASK1/json/193f9932542fb080.json	left
Dmitriy D./TASK 1/TASK1/json/fe397c115380ca58.json	center
Dmitriy D./TASK 1/TASK1/json/a839dd67f60794a1.json	right
Dmitriy D./TASK 1/TASK1/json/274f14c7a87ad002.json	center
Dmitriy D./TASK 1/TASK1/json/3d5c4d477f2bf630.json	center
Dmitriy D./TASK 1/TASK1/json/64bbe60fc150b903.json	right
Dmitriy D./TASK 1/TASK1/json/441200bd9d1d7995.json	right
Dmitriy D./TASK 1/TASK1/json/fe7d8572fda5bd6f.json	left
Dmitriy D./TASK 1/TASK1/json/837a9f6e8a4ee1d3.json	center
Dmitriy D./TASK 1/TASK1/json/28e4392f32a968df.json	right
Dmitriy D./TASK 1/TASK1/json/cc416a1b1515ae42.json	right
Dmitriy D./TASK 1/TASK1/json/f4355a1c992d69a3.json	center
Dmitriy D./TASK 1/TASK1/json/fccb98a0841e0f85.json	right
Dmitriy D./TASK 1/TASK1/json/b9a8cb5f803c8daf.json	right
Dmitriy D./TASK 1/TASK1/json/24dc8d5e29e410c4.json	center
Dmitriy D./TASK 1/TASK1/json/7245292514449ba7.json	right
Dmitriy D./TASK 1/TASK1/json/d7bc3d7d0645c214.json	center
Dmitriy D./TASK 1/TASK1/json/9a76ca915e14b5e9.json	left
Dmitriy D./TASK 1/TASK1/json/f53b6cea7552213e.json	center
Dmitriy D./TASK 1/TASK1/json/8fa5990487171ce5.json	right
Dmitriy D./TASK 1/TASK1/json/4f0e00b4538b85bb.json	left
Dmitriy D./TASK 1/TASK1/json/141c4c90725fb68d.json	center
Dmitriy D./TASK 1/TASK1/json/9e73d8c16bd0509b.json	left
Dmitriy D./TASK 1/TASK1/json/c109e2742a6132ad.json	right
Dmitriy D./TASK 1/TASK1/json/62eadfbaeb50b988.json	center
Dmitriy D./TASK 1/TASK1/json/d63d46874f51f067.json	right
Dmitriy D./TASK 1/TASK1/json/7b12f33b0ff1b74d.json	center
Dmitriy D./TASK 1/TASK1/json/4aac9d4f2f6d9edd.json	right
Dmitriy D./TASK 1/TASK1/json/b25b66d98db003a5.json	left
Dmitriy D./TASK 1/TASK1/json/b1e048fc11b7f099.json	left
Dmitriy D./TASK 1/TASK1/json/63c3f90697ecdb39.json	right
Dmitriy D./TASK 1/TASK1/json/9447daa8ea94122b.json	left
Dmitriy D./TASK 1/TASK1/json/39e73c4eeaa1d22b.json	right
Dmitriy D./TASK 1/TASK1/json/f2309d6d512868c3.json	right
Dmitriy D./TASK 1/TASK1/json/10b1a0fee0ece7b1.json	right
Dmitriy D./TASK 1/TASK1/json/27e922923f2de82b.json	right
Dmitriy D./TASK 1/TASK1/json/ccf06c785175c7ae.json	center
Dmitriy D./TASK 1/TASK1/json/cdff16e71662e5c9.json	center
Dmitriy D./TASK 1/TASK1/json/f2ccdcaf9ed0a764.json	center
Dmitriy D./TASK 1/TASK1/json/6325725248f9b6e6.json	center
Dmitriy D./TASK 1/TASK1/json/cdb47e4451eb7210.json	left
Dmitriy D./TASK 1/TASK1/json/0a7597b0edfde3cd.json	center
Dmitriy D./TASK 1/TASK1/json/f0eb23fde3761714.json	right
Dmitriy D./TASK 1/TASK1/json/f5cf9a68fd458248.json	left
Dmitriy D./TASK 1/TASK1/json/59cd36b199827267.json	right
Dmitriy D./TASK 1/TASK1/json/22b2bf85bd2772e7.json	left
Dmitriy D./TASK 1/TASK1/json/8663536bab7a603a.json	center
Dmitriy D./TASK 1/TASK1/json/ae7553bee33a0e1c.json	right
Dmitriy D./TASK 1/TASK1/json/6183cbd5f67db5ad.json	right
Dmitriy D./TASK 1/TASK1/json/31e6e6a3e3726eb4.json	left
Dmitriy D./TASK 1/TASK1/json/c1bbedd8e0f9bd96.json	right
Dmitriy D./TASK 1/TASK1/json/5436bde962461c1c.json	center
Dmitriy D./TASK 1/TASK1/json/4699011d33e086f1.json	right
Dmitriy D./TASK 1/TASK1/json/815d260c40802a60.json	right
Dmitriy D./TASK 1/TASK1/json/7029d111ba07824b.json	center
Dmitriy D./TASK 1/TASK1/json/441b82c1e3629a45.json	right
Dmitriy D./TASK 1/TASK1/json/141d93ed0a9fe6bd.json	left
Dmitriy D./TASK 1/TASK1/json/6dea1163520b40fc.json	left
Dmitriy D./TASK 1/TASK1/json/3a3455df89046f4f.json	right
Dmitriy D./TASK 1/TASK1/json/e938cc195aeb734c.json	center
Dmitriy D./TASK 1/TASK1/json/3075fb14c4514bc7.json	left
Dmitriy D./TASK 1/TASK1/json/384f7283f862db06.json	right
Dmitriy D./TASK 1/TASK1/json/8e9bcd1ba66daee6.json	center
Dmitriy D./TASK 1/TASK1/json/2be29ddacd14889b.json	right
Dmitriy D./TASK 1/TASK1/json/ce51dcb49033897f.json	right
Dmitriy D./TASK 1/TASK1/json/8d1008640e236ca4.json	right
Dmitriy D./TASK 1/TASK1/json/0fa3d53124f362a3.json	left
Dmitriy D./TASK 1/TASK1/json/f2911bbf23e1c6d5.json	center
Dmitriy D./TASK 1/TASK1/json/847cdb12315466eb.json	center
Dmitriy D./TASK 1/TASK1/json/7003362b6daccb3f.json	center
Dmitriy D./TASK 1/TASK1/json/6f896d32e5fb2c88.json	center
Dmitriy D./TASK 1/TASK1/json/bab27bb5dbcbcda2.json	right
Dmitriy D./TASK 1/TASK1/json/9cc509008296e9e5.json	right
Dmitriy D./TASK 1/TASK1/json/e46bc5884615e87e.json	center
Dmitriy D./TASK 1/TASK1/json/b82f9bb4c2328c2c.json	center
Dmitriy D./TASK 1/TASK1/json/ec905d25182b8054.json	center
Dmitriy D./TASK 1/TASK1/json/f4ca3767e33ec2e5.json	right
Dmitriy D./TASK 1/TASK1/json/68410cdf5d2a1448.json	center
Dmitriy D./TASK 1/TASK1/json/4b93b789bddf80f9.json	left
Dmitriy D./TASK 1/TASK1/json/a99fdc34407df4aa.json	left
Dmitriy D./TASK 1/TASK1/json/1979965987aab769.json	left
Dmitriy D./TASK 1/TASK1/json/8caa2ba53d5118b9.json	right
Dmitriy D./TASK 1/TASK1/json/071ad53c9468eaec.json	left
Dmitriy D./TASK 1/TASK1/json/f0bb68588051252f.json	right
Dmitriy D./TASK 1/TASK1/json/6fada6f4e2a7db02.json	left
Dmitriy D./TASK 1/TASK1/json/30cf349c95d6b92b.json	left
Dmitriy D./TASK 1/TASK1/json/3cd018cda9e1fa05.json	right
Dmitriy D./TASK 1/TASK1/json/63a4387662bdb379.json	center
Dmitriy D./TASK 1/TASK1/json/439609d1c480e602.json	center
Dmitriy D./TASK 1/TASK1/json/39fd21a8423b9e35.json	right
Dmitriy D./TASK 1/TASK1/json/fe27f86985bf91f0.json	center
Dmitriy D./TASK 1/TASK1/json/1409f495ba2f1d23.json	right
Dmitriy D./TASK 1/TASK1/json/14af1c57ded7c09e.json	right
Dmitriy D./TASK 1/TASK1/json/1545def6b24d45d1.json	center
Dmitriy D./TASK 1/TASK1/json/821bb1ee5ae61561.json	center
Dmitriy D./TASK 1/TASK1/json/c88b60ce9ddf3e8e.json	right
Dmitriy D./TASK 1/TASK1/json/9a3e59f7426296b1.json	center
Dmitriy D./TASK 1/TASK1/json/367b34833f412947.json	right
Dmitriy D./TASK 1/TASK1/json/280b37f1dc59a1ef.json	left
Dmitriy D./TASK 1/TASK1/json/1d11a4d6d812cb1e.json	left
Dmitriy D./TASK 1/TASK1/json/3038c029ee04c0f0.json	center
Dmitriy D./TASK 1/TASK1/json/afa8ffd149693741.json	center
Dmitriy D./TASK 1/TASK1/json/d8ee21b59e1298b9.json	center
Dmitriy D./TASK 1/TASK1/json/a6547864e67f5aef.json	right
Dmitriy D./TASK 1/TASK1/json/55f78125563dee96.json	left
Dmitriy D./TASK 1/TASK1/json/fa47e4cb3862db00.json	center
Dmitriy D./TASK 1/TASK1/json/759da70d24a1b3bb.json	center
Dmitriy D./TASK 1/TASK1/json/da29afb61168e6e7.json	right
Dmitriy D./TASK 1/TASK1/json/0e7db15214e6cc53.json	right
Dmitriy D./TASK 1/TASK1/json/dd0b01400fd3b02b.json	left
Dmitriy D./TASK 1/TASK1/json/f2d5bb190665fbab.json	right
Dmitriy D./TASK 1/TASK1/json/edf70430660df679.json	center
Dmitriy D./TASK 1/TASK1/json/2230ab96a136816a.json	right
Dmitriy D./TASK 1/TASK1/json/d9e3a6838e7fb7b3.json	right
Dmitriy D./TASK 1/TASK1/json/7021509689ac71e7.json	center
Dmitriy D./TASK 1/TASK1/json/71aced781a0d3ce4.json	right
Dmitriy D./TASK 1/TASK1/json/2d251cc7b887dfc6.json	right
Dmitriy D./TASK 1/TASK1/json/47280d9ab457f5af.json	center
Dmitriy D./TASK 1/TASK1/json/c365af3a19342f0b.json	right
Dmitriy D./TASK 1/TASK1/json/1723c3149727a4b0.json	right
Dmitriy D./TASK 1/TASK1/json/dda2c05afccad679.json	center
Dmitriy D./TASK 1/TASK1/json/1bc8e44cd50ccde5.json	right
Dmitriy D./TASK 1/TASK1/json/84a5dfe53e20f2d3.json	left
Dmitriy D./TASK 1/TASK1/json/27a1bf494f744d85.json	center
Dmitriy D./TASK 1/TASK1/json/23ede0f87df394ed.json	center
Dmitriy D./TASK 1/TASK1/json/9a32802746da11d8.json	center
Dmitriy D./TASK 1/TASK1/json/acab6341fd36564c.json	left
Dmitriy D./TASK 1/TASK1/json/f9892c238e2e4f3f.json	center
Dmitriy D./TASK 1/TASK1/json/7cbe1fbe43e4429d.json	left
Dmitriy D./TASK 1/TASK1/json/c7f8cad0d69c5fc4.json	left
Dmitriy D./TASK 1/TASK1/json/3c943a9b530f1373.json	right
Dmitriy D./TASK 1/TASK1/json/ee8acdc13611c844.json	left
Dmitriy D./TASK 1/TASK1/json/1b6f484bc7d811c1.json	center
Dmitriy D./TASK 1/TASK1/json/7f2bef13b5517b71.json	left
Dmitriy D./TASK 1/TASK1/json/04d90826bfae677b.json	right
Dmitriy D./TASK 1/TASK1/json/4163e157103761a1.json	left
Dmitriy D./TASK 1/TASK1/json/72ca129920da6297.json	center
Dmitriy D./TASK 1/TASK1/json/2f57a0e5d67431e1.json	center
Dmitriy D./TASK 1/TASK1/json/6b170ff691cf3e39.json	right
Dmitriy D./TASK 1/TASK1/json/f0e2fc0e11921b65.json	right
Dmitriy D./TASK 1/TASK1/json/b6c3474f4a8ab277.json	left
Dmitriy D./TASK 1/TASK1/json/ae51fdb6f53c5196.json	right
Dmitriy D./TASK 1/TASK1/json/0c5ca0bbf43ae497.json	right
Dmitriy D./TASK 1/TASK1/json/4fc9375777610898.json	center
Dmitriy D./TASK 1/TASK1/json/3c56b48462cff3b9.json	center
Dmitriy D./TASK 1/TASK1/json/b107b83fc2f32088.json	right
Dmitriy D./TASK 1/TASK1/json/797b14fb5d42a4b9.json	center
Dmitriy D./TASK 1/TASK1/json/d2692eb7356347bf.json	right
Dmitriy D./TASK 1/TASK1/json/e9c6c0eb261794a3.json	center
Dmitriy D./TASK 1/TASK1/json/785a50249882b675.json	center
Dmitriy D./TASK 1/TASK1/json/2076d5227003f1bf.json	center
Dmitriy D./TASK 1/TASK1/json/a34634ee10df884e.json	right
Dmitriy D./TASK 1/TASK1/json/57b067d23d05fe23.json	center
Dmitriy D./TASK 1/TASK1/json/76cd921367700434.json	left
Dmitriy D./TASK 1/TASK1/json/ba3877ca26dcebeb.json	right
Dmitriy D./TASK 1/TASK1/json/dda598f72213b9b6.json	center
Dmitriy D./TASK 1/TASK1/json/8cb2f92affb43679.json	center
Dmitriy D./TASK 1/TASK1/json/0459e44abdd41ac1.json	right
Dmitriy D./TASK 1/TASK1/json/d4f9f8fd8abece03.json	left
Dmitriy D./TASK 1/TASK1/json/ffbd1b8000557563.json	left
Dmitriy D./TASK 1/TASK1/json/f5d768c01ca8a505.json	right
Dmitriy D./TASK 1/TASK1/json/43ed7693649b93da.json	center
Dmitriy D./TASK 1/TASK1/json/83bad815c7e1e3d7.json	center
Dmitriy D./TASK 1/TASK1/json/70b380055ea6e7ad.json	right
Dmitriy D./TASK 1/TASK1/json/25fa483ab9c18530.json	center
Dmitriy D./TASK 1/TASK1/json/bd389e10e32f6878.json	center
Dmitriy D./TASK 1/TASK1/json/7a43bae371d9ab46.json	right
Dmitriy D./TASK 1/TASK1/json/b5e433c6feca3818.json	right
Dmitriy D./TASK 1/TASK1/json/7945a386947e297d.json	right
Dmitriy D./TASK 1/TASK1/json/b2c2fab8c4b41226.json	left
Dmitriy D./TASK 1/TASK1/json/b13d347d69bde731.json	left
Dmitriy D./TASK 1/TASK1/json/3a60da98e52532cc.json	right
Dmitriy D./TASK 1/TASK1/json/8e1d75f2dfee37f4.json	center
Dmitriy D./TASK 1/TASK1/json/b92d3312a970d35a.json	center
Dmitriy D./TASK 1/TASK1/json/36874f8d104ee970.json	left
Dmitriy D./TASK 1/TASK1/json/9ae938f94e2550fb.json	right
Dmitriy D./TASK 1/TASK1/json/3ad4b88bedd3a0e0.json	right
Dmitriy D./TASK 1/TASK1/json/551d269d6fb06d18.json	center
Dmitriy D./TASK 1/TASK1/json/8c0df7028d047cdf.json	center
Dmitriy D./TASK 1/TASK1/json/c1ebda12ce7e2847.json	center
Dmitriy D./TASK 1/TASK1/json/11856d305289ff0f.json	left
Dmitriy D./TASK 1/TASK1/json/d593e4dbe9edbc82.json	center
Dmitriy D./TASK 1/TASK1/json/7d7e7db5d2fd4c3b.json	center
Dmitriy D./TASK 1/TASK1/json/8eb0915d23cd5237.json	left
Dmitriy D./TASK 1/TASK1/json/5724f4a0231e0ac6.json	right
Dmitriy D./TASK 1/TASK1/json/c92d3309a2ffc4a6.json	right
Dmitriy D./TASK 1/TASK1/json/2884d7489ce5bfb1.json	right
Dmitriy D./TASK 1/TASK1/json/877db6d6008a4fd2.json	right
Dmitriy D./TASK 1/TASK1/json/75550b73591ab695.json	right
Dmitriy D./TASK 1/TASK1/json/f38b8806a5b83f41.json	left
Dmitriy D./TASK 1/TASK1/json/67661967bad4f387.json	right
Dmitriy D./TASK 1/TASK1/json/c9aa5741f5537b84.json	right
Dmitriy D./TASK 1/TASK1/json/ae9590366720defe.json	center
Dmitriy D./TASK 1/TASK1/json/8cb909d35a8ec947.json	right
Dmitriy D./TASK 1/TASK1/json/64547e7a990b5f2b.json	center
Dmitriy D./TASK 1/TASK1/json/baa52b1a2bd94e24.json	right
Dmitriy D./TASK 1/TASK1/json/a660292492e5333e.json	center
Dmitriy D./TASK 1/TASK1/json/e9ed4c4159d0af74.json	left
Dmitriy D./TASK 1/TASK1/json/aab8fbc822d0fda9.json	right
Dmitriy D./TASK 1/TASK1/json/67e305366b543e23.json	left
Dmitriy D./TASK 1/TASK1/json/ea1267a703224f19.json	right
Dmitriy D./TASK 1/TASK1/json/a00949e8fada8b78.json	left
Dmitriy D./TASK 1/TASK1/json/de71227e81947734.json	center
Dmitriy D./TASK 1/TASK1/json/7173c0fe4e9796b5.json	center
Dmitriy D./TASK 1/TASK1/json/2ffec53635bc5c7d.json	left
Dmitriy D./TASK 1/TASK1/json/57d327c83a00a3c0.json	left
Dmitriy D./TASK 1/TASK1/json/ad1f21b3ec718bf4.json	center
Dmitriy D./TASK 1/TASK1/json/37ec5f8f571b67f0.json	left
Dmitriy D./TASK 1/TASK1/json/9a427ffb28ec0977.json	center
Dmitriy D./TASK 1/TASK1/json/e22ab948475698e2.json	center
Dmitriy D./TASK 1/TASK1/json/564b8f155f687e4c.json	right
Dmitriy D./TASK 1/TASK1/json/9f1935a399ffc4b8.json	right
Dmitriy D./TASK 1/TASK1/json/72aec8d2a365bc11.json	center
Dmitriy D./TASK 1/TASK1/json/88a1889aa760959a.json	center
Dmitriy D./TASK 1/TASK1/json/07a87ddc1463f025.json	center
Dmitriy D./TASK 1/TASK1/json/ab4621847908366a.json	left
Dmitriy D./TASK 1/TASK1/json/fc8e831be4f80d03.json	right
Dmitriy D./TASK 1/TASK1/json/76402ae81e7b14b5.json	center
Dmitriy D./TASK 1/TASK1/json/63151531ecaa74d5.json	center
Dmitriy D./TASK 1/TASK1/json/6d98b1a543383ee2.json	right
Dmitriy D./TASK 1/TASK1/json/b5b1c5d01d0d7ac2.json	right
Dmitriy D./TASK 1/TASK1/json/6a495be1927b7d08.json	center
